Timestamp,Username,VideoID,Comment,Date,Cleaning,Normalisasi,Tokenization,Stopwords,Stemming
2024-02-17T18:07:40Z,@Punagara,Ua21uPr1eRc,maaf ya  itu yang udah kalah jangan ngeyel    ngga tau,2024-02-17T18:07:40Z,maaf ya itu yang udah kalah jangan ngeyel ngga tau,maaf ya itu yang sudah kalah jangan ngeyel tidak tau,"['maaf', 'ya', 'itu', 'yang', 'sudah', 'kalah', 'jangan', 'ngeyel', 'tidak', 'tau']","['maaf', 'kalah', 'ngeyel', 'tau']",maaf kalah ngeyel tau
2024-02-17T17:49:44Z,@YuliaElysabeth-vr2ow,Ua21uPr1eRc,Kita harus menerima dan bersyukur kepada Tuhan yang Maha Adil dan Pengasih yang mana suara rakyat memilih presiden Nya adalah mewakili suara Tuhan kita.,2024-02-17T17:49:44Z,kita harus menerima dan bersyukur kepada tuhan yang maha adil dan pengasih yang mana suara rakyat memilih presiden nya adalah mewakili suara tuhan kita,kita harus menerima dan bersyukur kepada tuhan yang maha adil dan pengasih yang mana suara rakyat memilih presiden ya adalah mewakili suara tuhan kita,"['kita', 'harus', 'menerima', 'dan', 'bersyukur', 'kepada', 'tuhan', 'yang', 'maha', 'adil', 'dan', 'pengasih', 'yang', 'mana', 'suara', 'rakyat', 'memilih', 'presiden', 'ya', 'adalah', 'mewakili', 'suara', 'tuhan', 'kita']","['menerima', 'bersyukur', 'tuhan', 'maha', 'adil', 'pengasih', 'suara', 'rakyat', 'memilih', 'presiden', 'mewakili', 'suara', 'tuhan']",terima syukur tuhan maha adil asih suara rakyat pilih presiden wakil suara tuhan
2024-02-17T17:31:07Z,@edysusanto4916,Ua21uPr1eRc,"Kiranya sdh tepat sekali Prabowo Gibran pemwnangnya,smg sukses.",2024-02-17T17:31:07Z,kiranya sdh tepat sekali prabowo gibran pemwnangnyasmg sukses,kiranya sudah tepat sekali prabowo gibran pemwnangnyasmg sukses,"['kiranya', 'sudah', 'tepat', 'sekali', 'prabowo', 'gibran', 'pemwnangnyasmg', 'sukses']","['prabowo', 'gibran', 'pemwnangnyasmg', 'sukses']",prabowo gibran pemwnangnyasmg sukses
2024-02-17T17:25:21Z,@amanjaya7364,Ua21uPr1eRc,"Kalau, adakecuragan,  rakyat,membatalkan  siapun persidenya,    raktyat  gxterima,    , karna  rakyat,dikorbankan",2024-02-17T17:25:21Z,kalau adakecuragan rakyatmembatalkan siapun persidenya raktyat gxterima karna rakyatdikorbankan,kalau adakecuragan rakyatmembatalkan siapun persidenya raktyat gxterima karena rakyatdikorbankan,"['kalau', 'adakecuragan', 'rakyatmembatalkan', 'siapun', 'persidenya', 'raktyat', 'gxterima', 'karena', 'rakyatdikorbankan']","['adakecuragan', 'rakyatmembatalkan', 'siapun', 'persidenya', 'raktyat', 'gxterima', 'rakyatdikorbankan']",adakecuragan rakyatmembatalkan sia persidenya raktyat gxterima rakyatdikorbankan
2024-02-17T17:04:02Z,@dedeapriliandi6608,Ua21uPr1eRc,Ini bukan hitungam cepat. Tapi kecepatan berhitung wkwkwkwk. <br>Kayak panik gitu.😛,2024-02-17T17:05:01Z,ini bukan hitungam cepat tapi kecepatan berhitung wkwkwkwk kayak panik gitu,ini bukan hitungam cepat tapi kecepatan berhitung wkwkwkwk kayak panik begitu,"['ini', 'bukan', 'hitungam', 'cepat', 'tapi', 'kecepatan', 'berhitung', 'wkwkwkwk', 'kayak', 'panik', 'begitu']","['hitungam', 'cepat', 'kecepatan', 'berhitung', 'wkwkwkwk', 'kayak', 'panik']",hitungam cepat cepat hitung wkwkwkwk kayak panik
2024-02-17T17:00:02Z,@syahrul322,Ua21uPr1eRc,"Sy sbg masyarakat NTB dompu heran ko ada kecurangan di setiap daerah  provinsi di pemilu 2024..sementara di TPS itu  ada petugas kpps, saksi, polisi ataupun masyarakat yg sllu memantau  berjalannya pemilu baik pilpres maupun pillek..dan klwupun ada temuaan2 kecurangan yg pasti di TPS itu  ada saksi2 01  02 taupun 03 artinya kalopun ada kecurangan yg pasti saksi2 baik 01 02 ataupun 03 di TPS tersebut yg pasti melakukan protes ataupun keberatan di TPS  tersebut.. artinya     pemilihan pilpres maupun pilek nga akan berjalan apa bila ada kecurangan..dan kami sbg masyarakat NTB benar 100%hati nurani kalah menang tetap memilih paslon nmor 2",2024-02-17T17:03:45Z,sy sbg masyarakat ntb dompu heran ko ada kecurangan di setiap daerah provinsi di pemilu sementara di tps itu ada petugas kpps saksi polisi ataupun masyarakat yg sllu memantau berjalannya pemilu baik pilpres maupun pillek dan klwupun ada temuaan2 kecurangan yg pasti di tps itu ada saksi2 taupun artinya kalopun ada kecurangan yg pasti saksi2 baik ataupun di tps tersebut yg pasti melakukan protes ataupun keberatan di tps tersebut artinya pemilihan pilpres maupun pilek nga akan berjalan apa bila ada kecurangan dan kami sbg masyarakat ntb benar hati nurani kalah menang tetap memilih paslon nmor,saya sebagai masyarakat ntb dompu heran kok ada kecurangan di setiap daerah provinsi di pemilu sementara di tps itu ada petugas kpps saksi polisi ataupun masyarakat yang selalu memantau berjalannya pemilu baik pilpres maupun pillek dan klwupun ada temuaan2 kecurangan yang pasti di tps itu ada saksi2 taupun artinya kalopun ada kecurangan yang pasti saksi2 baik ataupun di tps tersebut yang pasti melakukan protes ataupun keberatan di tps tersebut artinya pemilihan pilpres maupun pilek tidak akan berjalan apa bila ada kecurangan dan kami sebagai masyarakat ntb benar hati nurani kalah menang tetap memilih paslon nmor,"['saya', 'sebagai', 'masyarakat', 'ntb', 'dompu', 'heran', 'kok', 'ada', 'kecurangan', 'di', 'setiap', 'daerah', 'provinsi', 'di', 'pemilu', 'sementara', 'di', 'tps', 'itu', 'ada', 'petugas', 'kpps', 'saksi', 'polisi', 'ataupun', 'masyarakat', 'yang', 'selalu', 'memantau', 'berjalannya', 'pemilu', 'baik', 'pilpres', 'maupun', 'pillek', 'dan', 'klwupun', 'ada', 'temuaan2', 'kecurangan', 'yang', 'pasti', 'di', 'tps', 'itu', 'ada', 'saksi2', 'taupun', 'artinya', 'kalopun', 'ada', 'kecurangan', 'yang', 'pasti', 'saksi2', 'baik', 'ataupun', 'di', 'tps', 'tersebut', 'yang', 'pasti', 'melakukan', 'protes', 'ataupun', 'keberatan', 'di', 'tps', 'tersebut', 'artinya', 'pemilihan', 'pilpres', 'maupun', 'pilek', 'tidak', 'akan', 'berjalan', 'apa', 'bila', 'ada', 'kecurangan', 'dan', 'kami', 'sebagai', 'masyarakat', 'ntb', 'benar', 'hati', 'nurani', 'kalah', 'menang', 'tetap', 'memilih', 'paslon', 'nmor']","['masyarakat', 'ntb', 'dompu', 'heran', 'kecurangan', 'daerah', 'provinsi', 'pemilu', 'tps', 'petugas', 'kpps', 'saksi', 'polisi', 'masyarakat', 'memantau', 'berjalannya', 'pemilu', 'pilpres', 'pillek', 'klwupun', 'temuaan2', 'kecurangan', 'tps', 'saksi2', 'taupun', 'kalopun', 'kecurangan', 'saksi2', 'tps', 'protes', 'keberatan', 'tps', 'pemilihan', 'pilpres', 'pilek', 'berjalan', 'kecurangan', 'masyarakat', 'ntb', 'hati', 'nurani', 'kalah', 'menang', 'memilih', 'paslon', 'nmor']",masyarakat ntb dompu heran curang daerah provinsi milu tps tugas kpps saksi polisi masyarakat pantau jalan milu pilpres pillek klwupun temuaan2 curang tps saksi2 tau kalo curang saksi2 tps protes berat tps pilih pilpres pilek jalan curang masyarakat ntb hati nurani kalah menang pilih paslon nmor
2024-02-17T16:47:38Z,@HeruTuri-zn9mm,Ua21uPr1eRc,Jangan di gagas tuduhan2  kecurangan karena hanya ingin membuat kegaduhan dan profokasi di masyarakat dan rakyat indonesia saja.,2024-02-17T16:47:38Z,jangan di gagas tuduhan2 kecurangan karena hanya ingin membuat kegaduhan dan profokasi di masyarakat dan rakyat indonesia saja,jangan di gagas tuduhan2 kecurangan karena hanya ingin membuat kegaduhan dan profokasi di masyarakat dan rakyat indonesia saja,"['jangan', 'di', 'gagas', 'tuduhan2', 'kecurangan', 'karena', 'hanya', 'ingin', 'membuat', 'kegaduhan', 'dan', 'profokasi', 'di', 'masyarakat', 'dan', 'rakyat', 'indonesia', 'saja']","['gagas', 'tuduhan2', 'kecurangan', 'kegaduhan', 'profokasi', 'masyarakat', 'rakyat', 'indonesia']",gagas tuduhan2 curang gaduh profokasi masyarakat rakyat indonesia
2024-02-17T16:28:06Z,@andisuradisuradi6431,Ua21uPr1eRc,Sy minta  Bapak dan Ibu  Balikan,2024-02-17T16:28:06Z,sy minta bapak dan ibu balikan,saya meminta bapak dan ibu balikan,"['saya', 'meminta', 'bapak', 'dan', 'ibu', 'balikan']",['balikan'],balik
2024-02-17T16:11:06Z,@MilaBwi-fd2ex,Ua21uPr1eRc,He  nomer tiga udah kalah geyel bud,2024-02-17T16:11:06Z,he nomer tiga udah kalah geyel bud,he nomer tiga sudah kalah geyel bud,"['he', 'nomer', 'tiga', 'sudah', 'kalah', 'geyel', 'bud']","['he', 'nomer', 'kalah', 'geyel', 'bud']",he nomer kalah geyel bud
2024-02-17T16:06:39Z,@empurempuy4055,Ua21uPr1eRc,Di saat pa prabowo menang rame banyak yg bilang curang,2024-02-17T16:06:39Z,di saat pa prabowo menang rame banyak yg bilang curang,di saat apa prabowo menang rame banyak yang bilang curang,"['di', 'saat', 'apa', 'prabowo', 'menang', 'rame', 'banyak', 'yang', 'bilang', 'curang']","['prabowo', 'menang', 'rame', 'bilang', 'curang']",prabowo menang rame bilang curang
2024-02-17T16:05:12Z,@MilaBwi-fd2ex,Ua21uPr1eRc,Pak sudah kalah masiik geyel,2024-02-17T16:05:12Z,pak sudah kalah masiik geyel,pak sudah kalah masiik geyel,"['pak', 'sudah', 'kalah', 'masiik', 'geyel']","['kalah', 'masiik', 'geyel']",kalah masiik geyel
2024-02-17T16:00:19Z,@user-sk6mn4ce1w,Ua21uPr1eRc,pasang ntb.....🎉,2024-02-17T16:00:19Z,pasang ntb,pasang ntb,"['pasang', 'ntb']","['pasang', 'ntb']",pasang ntb
2024-02-17T15:44:10Z,@user-ws7hw8ux5m,Ua21uPr1eRc,Wali SONGO  RP5000 rupiah Timur barat cukup luwas 😅,2024-02-17T15:44:10Z,wali songo rp5000 rupiah timur barat cukup luwas,wali songo rp5000 rupiah timur barat cukup luwas,"['wali', 'songo', 'rp5000', 'rupiah', 'timur', 'barat', 'cukup', 'luwas']","['wali', 'songo', 'rp5000', 'rupiah', 'timur', 'barat', 'luwas']",wali songo rp5000 rupiah timur barat luwas
2024-02-17T15:43:30Z,@user-un6qe6ue9k,Ua21uPr1eRc,Capres no.✌️haruuuus unggull boos,2024-02-17T15:43:30Z,capres no haruuuus unggull boos,capres no haruuuus unggull boos,"['capres', 'no', 'haruuuus', 'unggull', 'boos']","['capres', 'no', 'haruuuus', 'unggull', 'boos']",capres no haruuuus unggull boos
2024-02-17T15:39:26Z,@jarnojajarprayitno8898,Ua21uPr1eRc,Petani buruh kuli pokoknya wong cilik tetap dukung pak Ganjar Pranowo dan wakilnya salam dr Wonogiri Jawa Tengah,2024-02-17T15:39:26Z,petani buruh kuli pokoknya wong cilik tetap dukung pak ganjar pranowo dan wakilnya salam dr wonogiri jawa tengah,petani buruh kuli pokoknya wong cilik tetap dukung pak ganjar pranowo dan wakilnya salam dari wonogiri jawa tengah,"['petani', 'buruh', 'kuli', 'pokoknya', 'wong', 'cilik', 'tetap', 'dukung', 'pak', 'ganjar', 'pranowo', 'dan', 'wakilnya', 'salam', 'dari', 'wonogiri', 'jawa', 'tengah']","['petani', 'buruh', 'kuli', 'pokoknya', 'cilik', 'dukung', 'ganjar', 'pranowo', 'wakilnya', 'salam', 'wonogiri', 'jawa']",tani buruh kuli pokok cilik dukung ganjar pranowo wakil salam wonogiri jawa
2024-02-17T15:38:17Z,@user-ws7hw8ux5m,Ua21uPr1eRc,Timur barat cukup Luwas😊🎉❤,2024-02-17T15:38:17Z,timur barat cukup luwas,timur barat cukup luwas,"['timur', 'barat', 'cukup', 'luwas']","['timur', 'barat', 'luwas']",timur barat luwas
2024-02-17T15:27:05Z,@iwaniwan2014,Ua21uPr1eRc,Udahlah terimalah kekalahan itu karena kegagalan adalah pembelajaran untuk mencapai keberhasilan...,2024-02-17T15:27:05Z,udahlah terimalah kekalahan itu karena kegagalan adalah pembelajaran untuk mencapai keberhasilan,sudahlah terimalah kekalahan itu karena kegagalan adalah pembelajaran untuk mencapai keberhasilan,"['sudahlah', 'terimalah', 'kekalahan', 'itu', 'karena', 'kegagalan', 'adalah', 'pembelajaran', 'untuk', 'mencapai', 'keberhasilan']","['terimalah', 'kekalahan', 'kegagalan', 'pembelajaran', 'mencapai', 'keberhasilan']",terima kalah gagal ajar capai hasil
2024-02-17T15:26:14Z,@user-hc6wu7ii7b,Ua21uPr1eRc,Orang 2amin dan ganjar mahmud omon nya  pintar tapi otaknya kosong,2024-02-17T15:26:14Z,orang 2amin dan ganjar mahmud omon nya pintar tapi otaknya kosong,orang 2amin dan ganjar mahmud omon ya pintar tapi otaknya kosong,"['orang', '2amin', 'dan', 'ganjar', 'mahmud', 'omon', 'ya', 'pintar', 'tapi', 'otaknya', 'kosong']","['orang', '2amin', 'ganjar', 'mahmud', 'omon', 'pintar', 'otaknya', 'kosong']",orang 2amin ganjar mahmud omon pintar otak kosong
2024-02-17T15:20:41Z,@user-hc6wu7ii7b,Ua21uPr1eRc,Amin cs tukang menghujat rakyat sudah cerdas bray,2024-02-17T15:20:41Z,amin cs tukang menghujat rakyat sudah cerdas bray,amin cs tukang menghujat rakyat sudah cerdas bray,"['amin', 'cs', 'tukang', 'menghujat', 'rakyat', 'sudah', 'cerdas', 'bray']","['amin', 'cs', 'tukang', 'menghujat', 'rakyat', 'cerdas', 'bray']",amin cs tukang hujat rakyat cerdas bray
2024-02-17T15:19:44Z,@irawans9204,Ua21uPr1eRc,"Dulu jg seper ini yg kalah pasti bilang curang tp hasilnya stelah semua data slesai terkumpul, ya ini nyatanya 02 menang,, suara raknyat tim relawan lampung pss brt ✌❤✌",2024-02-17T15:19:44Z,dulu jg seper ini yg kalah pasti bilang curang tp hasilnya stelah semua data slesai terkumpul ya ini nyatanya menang suara raknyat tim relawan lampung pss brt,dulu juga seper ini yang kalah pasti bilang curang tapi hasilnya setelah semua data slesai terkumpul ya ini nyatanya menang suara raknyat tim relawan lampung pss brt,"['dulu', 'juga', 'seper', 'ini', 'yang', 'kalah', 'pasti', 'bilang', 'curang', 'tapi', 'hasilnya', 'setelah', 'semua', 'data', 'slesai', 'terkumpul', 'ya', 'ini', 'nyatanya', 'menang', 'suara', 'raknyat', 'tim', 'relawan', 'lampung', 'pss', 'brt']","['seper', 'kalah', 'bilang', 'curang', 'hasilnya', 'data', 'slesai', 'terkumpul', 'menang', 'suara', 'raknyat', 'tim', 'relawan', 'lampung', 'pss', 'brt']",per kalah bilang curang hasil data slesai kumpul menang suara raknyat tim rawan lampung pss brt
2024-02-17T15:16:11Z,@user-hc6wu7ii7b,Ua21uPr1eRc,Ganjarmahmud tuatua jadi keok,2024-02-17T15:16:11Z,ganjarmahmud tuatua jadi keok,ganjarmahmud tuatua jadi keok,"['ganjarmahmud', 'tuatua', 'jadi', 'keok']","['ganjarmahmud', 'tuatua', 'keok']",ganjarmahmud tuatua keok
2024-02-17T15:06:39Z,@FirmansyahSobli-ev2yq,Ua21uPr1eRc,CT,2024-02-17T15:06:39Z,ct,ct,['ct'],['ct'],ct
2024-02-17T15:01:17Z,@RTX704,Ua21uPr1eRc,"Jirr.banyak amat <a href=""https://www.youtube.com/watch?v=Ua21uPr1eRc&amp;t=3672"">1:01:12</a>",2024-02-17T15:01:17Z,jirr banyak amat,anjir banyak amat,"['anjir', 'banyak', 'amat']",['anjir'],anjir
2024-02-17T15:00:30Z,@nnnnaaaat,Ua21uPr1eRc,"DITUDUH CURANG, BIAR RAKYAT YANG MENJADI SAKSI. 02 UNGGUL",2024-02-17T15:00:30Z,dituduh curang biar rakyat yang menjadi saksi unggul,dituduh curang biar rakyat yang menjadi saksi unggul,"['dituduh', 'curang', 'biar', 'rakyat', 'yang', 'menjadi', 'saksi', 'unggul']","['dituduh', 'curang', 'biar', 'rakyat', 'saksi', 'unggul']",tuduh curang biar rakyat saksi unggul
2024-02-17T14:50:54Z,@misru-yd2th,Ua21uPr1eRc,Klo prabowo presiden  cumak mikirin perang,2024-02-17T14:50:54Z,klo prabowo presiden cumak mikirin perang,kalau prabowo presiden cumak memikirkan perang,"['kalau', 'prabowo', 'presiden', 'cumak', 'memikirkan', 'perang']","['prabowo', 'presiden', 'cumak', 'memikirkan', 'perang']",prabowo presiden cumak pikir perang
2024-02-17T14:38:56Z,@TitusTiranda-wc9du,Ua21uPr1eRc,"Bagusnya aja prabowo gibran yg menang dab itu pasti,, kalau yg dua itu,, ban yg dipimpa tapi bgaj penuh angin anginbya,,,",2024-02-17T14:38:56Z,bagusnya aja prabowo gibran yg menang dab itu pasti kalau yg dua itu ban yg dipimpa tapi bgaj penuh angin anginbya,bagusnya saja prabowo gibran yang menang dab itu pasti kalau yang dua itu ban yang dipimpa tapi bgaj penuh angin anginbya,"['bagusnya', 'saja', 'prabowo', 'gibran', 'yang', 'menang', 'dab', 'itu', 'pasti', 'kalau', 'yang', 'dua', 'itu', 'ban', 'yang', 'dipimpa', 'tapi', 'bgaj', 'penuh', 'angin', 'anginbya']","['bagusnya', 'prabowo', 'gibran', 'menang', 'dab', 'ban', 'dipimpa', 'bgaj', 'penuh', 'angin', 'anginbya']",bagus prabowo gibran menang dab ban dipimpa bgaj penuh angin anginbya
2024-02-17T14:38:54Z,@ErikSitumeang-ty5fv,Ua21uPr1eRc,"Pemilu yang paling seru adalah pemilu tahun ini 2024 khususnya pemilu presiden ada 3 pasang paslon yaitu 01 , 02 &amp; 03 serunya adalah 02 menang 1 putaran sementara 01 &amp; 03 kalah total artinya digabungpun suara 01 &amp; 03 gak sanggup ungguli 02. Kesimpulannya lebih seru ini dari pilpres yang tahun 2014 &amp; 2019 waktu itu ada 2 pasang paslon yaitu 01 &amp; 02 waktu itu suara boleh dikatakan imbang dan akhirnya pilpres 2024 ini adalah pilpres yg paling seru selamat bagi 02 yg menang 1 putaran",2024-02-17T14:38:54Z,pemilu yang paling seru adalah pemilu tahun ini khususnya pemilu presiden ada pasang paslon yaitu serunya adalah menang putaran sementara kalah total artinya digabungpun suara gak sanggup ungguli kesimpulannya lebih seru ini dari pilpres yang tahun waktu itu ada pasang paslon yaitu waktu itu suara boleh dikatakan imbang dan akhirnya pilpres ini adalah pilpres yg paling seru selamat bagi yg menang putaran,pemilu yang paling seru adalah pemilu tahun ini khususnya pemilu presiden ada pasang paslon yaitu serunya adalah menang putaran sementara kalah total artinya digabungpun suara tidak sanggup ungguli kesimpulannya lebih seru ini dari pilpres yang tahun waktu itu ada pasang paslon yaitu waktu itu suara boleh dikatakan imbang dan akhirnya pilpres ini adalah pilpres yang paling seru selamat bagi yang menang putaran,"['pemilu', 'yang', 'paling', 'seru', 'adalah', 'pemilu', 'tahun', 'ini', 'khususnya', 'pemilu', 'presiden', 'ada', 'pasang', 'paslon', 'yaitu', 'serunya', 'adalah', 'menang', 'putaran', 'sementara', 'kalah', 'total', 'artinya', 'digabungpun', 'suara', 'tidak', 'sanggup', 'ungguli', 'kesimpulannya', 'lebih', 'seru', 'ini', 'dari', 'pilpres', 'yang', 'tahun', 'waktu', 'itu', 'ada', 'pasang', 'paslon', 'yaitu', 'waktu', 'itu', 'suara', 'boleh', 'dikatakan', 'imbang', 'dan', 'akhirnya', 'pilpres', 'ini', 'adalah', 'pilpres', 'yang', 'paling', 'seru', 'selamat', 'bagi', 'yang', 'menang', 'putaran']","['pemilu', 'seru', 'pemilu', 'pemilu', 'presiden', 'pasang', 'paslon', 'serunya', 'menang', 'putaran', 'kalah', 'total', 'digabungpun', 'suara', 'sanggup', 'ungguli', 'kesimpulannya', 'seru', 'pilpres', 'pasang', 'paslon', 'suara', 'imbang', 'pilpres', 'pilpres', 'seru', 'selamat', 'menang', 'putaran']",milu seru milu milu presiden pasang paslon seru menang putar kalah total gabung suara sanggup unggul simpul seru pilpres pasang paslon suara imbang pilpres pilpres seru selamat menang putar
2024-02-17T14:28:20Z,@SalmanKhan-mj6bb,Ua21uPr1eRc,Anak sekolah mau makan,2024-02-17T14:28:20Z,anak sekolah mau makan,anak sekolah mau makan,"['anak', 'sekolah', 'mau', 'makan']","['anak', 'sekolah', 'makan']",anak sekolah makan
2024-02-17T14:26:25Z,@user-pn4mc3bn8g,Ua21uPr1eRc,YA sayyiidii ya rassullallooh <br>YA sayyiidii ya ayyuhal Ghouuss😭😭😭,2024-02-17T14:26:25Z,ya sayyiidii ya rassullallooh ya sayyiidii ya ayyuhal ghouuss,ya sayyiidii ya rassullallooh ya sayyiidii ya ayyuhal ghouuss,"['ya', 'sayyiidii', 'ya', 'rassullallooh', 'ya', 'sayyiidii', 'ya', 'ayyuhal', 'ghouuss']","['sayyiidii', 'rassullallooh', 'sayyiidii', 'ayyuhal', 'ghouuss']",sayyiidii rassullallooh sayyiidii ayyuhal ghouuss
2024-02-17T14:24:02Z,@user-rz8nr3lu1x,Ua21uPr1eRc,"Siapapun pemenang nya jadilah    pemimpin yang amanah ,Amin yarobal Al-Amin ❤❤❤❤❤",2024-02-17T14:24:02Z,siapapun pemenang nya jadilah pemimpin yang amanah amin yarobal alamin,siapapun pemenang ya jadilah pemimpin yang amanah amin yarobal alamin,"['siapapun', 'pemenang', 'ya', 'jadilah', 'pemimpin', 'yang', 'amanah', 'amin', 'yarobal', 'alamin']","['pemenang', 'pemimpin', 'amanah', 'amin', 'yarobal', 'alamin']",menang pimpin amanah amin yarobal alamin
2024-02-17T14:19:22Z,@hersp3217,Ua21uPr1eRc,paduan suara 5thn sekali judul lagunya Kecurangan,2024-02-17T14:19:22Z,paduan suara 5thn sekali judul lagunya kecurangan,paduan suara 5thn sekali judul lagunya kecurangan,"['paduan', 'suara', '5thn', 'sekali', 'judul', 'lagunya', 'kecurangan']","['paduan', 'suara', '5thn', 'judul', 'lagunya', 'kecurangan']",padu suara 5thn judul lagu curang
2024-02-17T14:14:43Z,@oningmoningka,Ua21uPr1eRc,sinninterimakasisdameprlihtkanhsilpemilu,2024-02-17T14:14:43Z,sinninterimakasisdameprlihtkanhsilpemilu,sinninterimakasisdameprlihtkanhsilpemilu,['sinninterimakasisdameprlihtkanhsilpemilu'],['sinninterimakasisdameprlihtkanhsilpemilu'],sinninterimakasisdameprlihtkanhsilpemilu
